,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date
57,978,Isaiah,Hartenstein,New York Knicks,13460,5,C,20,2,3,66.7,1,1,100.0,0,0,0,2,4,6,2,3,1,2,3,+14,Isaiah Hartenstein,13,11,7,8,13460,03/09/2024 12:30:00 AM
58,946,Jalen,Brunson,New York Knicks,13460,26,PG,29,11,19,57.9,0,0,0,4,7,57.1,0,3,3,2,2,0,1,0,+23,Jalen Brunson,31,29,28,5,13460,03/09/2024 12:30:00 AM
59,791,Josh,Hart,New York Knicks,13460,19,SG,42,8,12,66.7,0,0,0,3,5,60.0,2,5,7,4,2,0,2,0,+23,Josh Hart,30,26,23,11,13460,03/09/2024 12:30:00 AM
60,962,Donte,DiVincenzo,New York Knicks,13460,11,SG,42,3,13,23.1,2,2,100.0,3,10,30.0,0,4,4,6,1,2,5,1,+24,Donte DiVincenzo,21,15,17,10,13460,03/09/2024 12:30:00 AM
61,4007,Jacob,Toppin,New York Knicks,13460,0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+2,Jacob Toppin,0,0,0,0,13460,03/09/2024 12:30:00 AM
62,60,Bojan,Bogdanovic,New York Knicks,13460,6,SF,12,2,6,33.3,1,2,50.0,1,3,33.3,0,0,0,0,0,0,1,0,-4,Bojan Bogdanovic,6,6,6,0,13460,03/09/2024 12:30:00 AM
63,2849,Jericho,Sims,New York Knicks,13460,2,C,28,1,1,100.0,0,0,0,0,0,0,3,3,6,1,2,0,0,1,+10,Jericho Sims,9,8,3,7,13460,03/09/2024 12:30:00 AM
64,2832,Miles,McBride,New York Knicks,13460,14,PG,19,5,7,71.4,1,1,100.0,3,3,100.0,1,2,3,1,2,2,1,0,+1,Miles McBride,18,17,15,4,13460,03/09/2024 12:30:00 AM
65,84,Alec,Burks,New York Knicks,13460,0,SG,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,Alec Burks,0,0,0,0,13460,03/09/2024 12:30:00 AM
66,1001,Shake,Milton,New York Knicks,13460,0,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+2,Shake Milton,0,0,0,0,13460,03/09/2024 12:30:00 AM
67,2111,Charlie,Brown Jr.,New York Knicks,13460,0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+2,Charlie Brown Jr.,0,0,0,0,13460,03/09/2024 12:30:00 AM
68,3414,Paolo,Banchero,Orlando Magic,13460,23,PF,36,9,20,45.0,3,5,60.0,2,3,66.7,2,7,9,2,3,2,4,4,-23,Paolo Banchero,34,32,25,11,13460,03/09/2024 12:30:00 AM
69,2858,Franz,Wagner,Orlando Magic,13460,13,SF,34,6,20,30.0,1,1,100.0,0,5,0,0,4,4,0,0,1,0,0,-25,Franz Wagner,17,17,13,4,13460,03/09/2024 12:30:00 AM
70,950,Wendell,Carter Jr.,Orlando Magic,13460,7,C,25,2,8,25.0,1,2,50.0,2,4,50.0,7,2,9,2,2,0,3,2,-22,Wendell Carter Jr.,18,16,9,11,13460,03/09/2024 12:30:00 AM
71,220,Gary,Harris,Orlando Magic,13460,5,SG,24,2,5,40.0,0,0,0,1,3,33.3,0,1,1,1,0,0,1,0,-20,Gary Harris,7,6,6,2,13460,03/09/2024 12:30:00 AM
72,4010,Anthony,Black,Orlando Magic,13460,0,G,23,0,5,0,0,0,0,0,2,0,0,2,2,0,2,0,1,0,-18,Anthony Black,2,2,0,2,13460,03/09/2024 12:30:00 AM
73,801,Jonathan,Isaac,Orlando Magic,13460,11,PF,16,4,6,66.7,2,2,100.0,1,2,50.0,2,4,6,0,0,1,0,2,+2,Jonathan Isaac,17,17,11,6,13460,03/09/2024 12:30:00 AM
74,1883,Chuma,Okeke,Orlando Magic,13460,2,PF,3,1,3,33.3,0,0,0,0,2,0,0,1,1,0,0,0,0,0,-1,Chuma Okeke,3,3,2,1,13460,03/09/2024 12:30:00 AM
75,1892,Admiral,Schofield,Orlando Magic,13460,0,SF,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,Admiral Schofield,1,1,0,1,13460,03/09/2024 12:30:00 AM
76,1037,Moritz,Wagner,Orlando Magic,13460,4,C,12,1,2,50.0,2,2,100.0,0,0,0,0,1,1,1,1,0,1,0,+4,Moritz Wagner,6,5,5,2,13460,03/09/2024 12:30:00 AM
77,1848,Goga,Bitadze,Orlando Magic,13460,0,C,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-8,Goga Bitadze,0,0,0,0,13460,03/09/2024 12:30:00 AM
78,779,Markelle,Fultz,Orlando Magic,13460,2,PG,9,1,4,25.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,Markelle Fultz,3,3,2,1,13460,03/09/2024 12:30:00 AM
79,2563,Cole,Anthony,Orlando Magic,13460,4,PG,25,1,4,25.0,2,4,50.0,0,2,0,1,0,1,5,2,1,1,2,-6,Cole Anthony,10,5,9,6,13460,03/09/2024 12:30:00 AM
80,258,Joe,Ingles,Orlando Magic,13460,1,SG,17,0,0,0,1,2,50.0,0,0,0,0,1,1,1,0,2,0,0,+2,Joe Ingles,3,2,2,2,13460,03/09/2024 12:30:00 AM
81,3449,Caleb,Houstan,Orlando Magic,13460,2,G,5,0,1,0,2,2,100.0,0,1,0,0,0,0,0,0,0,0,0,-4,Caleb Houstan,2,2,2,0,13460,03/09/2024 12:30:00 AM
82,982,Jaren,Jackson Jr.,Memphis Grizzlies,13461,21,PF,35,8,19,42.1,5,8,62.5,0,2,0,2,7,9,3,4,3,2,2,-13,Jaren Jackson Jr.,33,30,24,12,13461,03/09/2024 12:30:00 AM
83,2786,Santi,Aldama,Memphis Grizzlies,13461,13,PF,32,5,7,71.4,1,2,50.0,2,3,66.7,1,4,5,0,0,1,1,3,-14,Santi Aldama,18,18,13,5,13461,03/09/2024 12:30:00 AM
84,2177,John,Konchar,Memphis Grizzlies,13461,5,SG,29,2,4,50.0,0,0,0,1,2,50.0,2,3,5,3,1,0,2,1,-9,John Konchar,13,10,8,8,13461,03/09/2024 12:30:00 AM
85,3341,Jordan,Goodwin,Memphis Grizzlies,13461,5,G,24,2,8,25.0,0,0,0,1,3,33.3,0,0,0,4,2,0,0,1,-10,Jordan Goodwin,9,5,9,4,13461,03/09/2024 12:30:00 AM
86,3508,Vince,Williams Jr.,Memphis Grizzlies,13461,14,G,37,4,8,50.0,3,4,75.0,3,5,60.0,0,5,5,6,4,0,6,1,-7,Vince Williams Jr.,25,19,20,11,13461,03/09/2024 12:30:00 AM
87,2647,Lamar,Stevens,Memphis Grizzlies,13461,13,PF,29,3,12,25.0,6,6,100.0,1,4,25.0,1,4,5,0,2,1,0,2,+3,Lamar Stevens,18,18,13,5,13461,03/09/2024 12:30:00 AM
88,970,Wenyen,Gabriel,Memphis Grizzlies,13461,2,F,13,1,3,33.3,0,2,0,0,0,0,2,2,4,2,2,1,1,0,+6,Wenyen Gabriel,8,6,4,6,13461,03/09/2024 12:30:00 AM
89,3993,Matthew,Hurt,Memphis Grizzlies,13461,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matthew Hurt,0,0,0,0,13461,03/09/2024 12:30:00 AM
90,3460,Jake,LaRavia,Memphis Grizzlies,13461,14,F,26,3,10,30.0,6,6,100.0,2,7,28.6,2,1,3,3,2,3,0,1,+2,Jake LaRavia,20,17,17,6,13461,03/09/2024 12:30:00 AM
91,4003,Trey,Jemison,Memphis Grizzlies,13461,5,C,16,2,3,66.7,1,2,50.0,0,0,0,0,2,2,0,2,1,1,0,+7,Trey Jemison,7,7,5,2,13461,03/09/2024 12:30:00 AM
92,2569,Saddiq,Bey,Atlanta Hawks,13461,3,SF,37,1,12,8.3,1,2,50.0,0,6,0,4,5,9,2,1,1,3,1,+7,Saddiq Bey,14,12,5,11,13461,03/09/2024 12:30:00 AM
93,92,Clint,Capela,Atlanta Hawks,13461,15,C,27,5,13,38.5,5,5,100.0,0,0,0,5,6,11,3,2,0,1,1,+13,Clint Capela,29,26,18,14,13461,03/09/2024 12:30:00 AM
94,743,Bogdan,Bogdanovic,Atlanta Hawks,13461,16,SG,35,6,14,42.9,1,2,50.0,3,6,50.0,2,4,6,3,4,1,4,2,+15,Bogdan Bogdanovic,25,22,19,9,13461,03/09/2024 12:30:00 AM
95,382,Dejounte,Murray,Atlanta Hawks,13461,41,SG,40,17,25,68.0,1,1,100.0,6,10,60.0,0,7,7,6,1,2,2,0,+15,Dejounte Murray,54,48,47,13,13461,03/09/2024 12:30:00 AM
96,2608,Vit,Krejci,Atlanta Hawks,13461,3,G,22,1,5,20.0,0,0,0,1,4,25.0,1,0,1,5,1,2,0,1,+7,Vit Krejci,9,4,8,6,13461,03/09/2024 12:30:00 AM
97,1858,Bruno,Fernando,Atlanta Hawks,13461,1,PF,21,0,1,0,1,2,50.0,0,0,0,1,6,7,0,3,2,1,0,-6,Bruno Fernando,8,8,1,7,13461,03/09/2024 12:30:00 AM
98,1868,De'Andre,Hunter,Atlanta Hawks,13461,12,SF,29,4,11,36.4,1,3,33.3,3,6,50.0,0,2,2,2,5,1,3,0,+6,De'Andre Hunter,16,14,14,4,13461,03/09/2024 12:30:00 AM
99,341,Wesley,Matthews,Atlanta Hawks,13461,0,SG,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,Wesley Matthews,0,0,0,0,13461,03/09/2024 12:30:00 AM
100,2327,Garrison,Mathews,Atlanta Hawks,13461,6,SG,16,2,4,50.0,0,0,0,2,3,66.7,2,1,3,0,3,0,0,0,-7,Garrison Mathews,9,9,6,3,13461,03/09/2024 12:30:00 AM
101,2589,Trent,Forrest,Atlanta Hawks,13461,2,G,8,1,2,50.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-8,Trent Forrest,3,3,2,1,13461,03/09/2024 12:30:00 AM
102,3448,Chet,Holmgren,Oklahoma City Thunder,13462,7,PF,29,3,9,33.3,0,0,0,1,4,25.0,0,3,3,3,1,0,0,0,-1,Chet Holmgren,13,10,10,6,13462,03/09/2024 01:00:00 AM
103,3504,Jalen,Williams,Oklahoma City Thunder,13462,15,F,30,6,12,50.0,2,2,100.0,1,3,33.3,1,4,5,4,4,1,3,1,-2,Jalen Williams,24,20,19,9,13462,03/09/2024 01:00:00 AM
104,972,Shai,Gilgeous-Alexander,Oklahoma City Thunder,13462,37,PG,36,13,25,52.0,9,11,81.8,2,7,28.6,0,5,5,6,2,1,1,2,+17,Shai Gilgeous-Alexander,48,42,43,11,13462,03/09/2024 01:00:00 AM
105,2808,Josh,Giddey,Oklahoma City Thunder,13462,11,SG,23,5,9,55.6,0,0,0,1,3,33.3,1,8,9,6,0,0,1,0,-7,Josh Giddey,26,20,17,15,13462,03/09/2024 01:00:00 AM
106,2040,Luguentz,Dort,Oklahoma City Thunder,13462,9,G,33,4,9,44.4,0,0,0,1,6,16.7,1,6,7,2,2,1,1,1,+19,Luguentz Dort,18,16,11,9,13462,03/09/2024 01:00:00 AM
107,3505,Jaylin,Williams,Oklahoma City Thunder,13462,5,F,17,2,3,66.7,0,0,0,1,1,100.0,2,5,7,0,3,1,0,1,+3,Jaylin Williams,12,12,5,7,13462,03/09/2024 01:00:00 AM
108,227,Gordon,Hayward,Oklahoma City Thunder,13462,3,SF,18,1,3,33.3,0,0,0,1,2,50.0,0,2,2,4,2,1,0,0,+11,Gordon Hayward,9,5,7,6,13462,03/09/2024 01:00:00 AM
109,2604,Isaiah,Joe,Oklahoma City Thunder,13462,10,SG,19,4,10,40.0,0,0,0,2,6,33.3,2,2,4,1,0,0,1,0,+14,Isaiah Joe,15,14,11,5,13462,03/09/2024 01:00:00 AM
110,2863,Aaron,Wiggins,Oklahoma City Thunder,13462,7,SG,19,3,5,60.0,0,0,0,1,3,33.3,2,1,3,1,1,0,0,2,-5,Aaron Wiggins,11,10,8,4,13462,03/09/2024 01:00:00 AM
111,4009,Cason,Wallace,Oklahoma City Thunder,13462,3,G,14,1,4,25.0,0,0,0,1,3,33.3,0,0,0,1,1,0,2,1,-14,Cason Wallace,4,3,4,1,13462,03/09/2024 01:00:00 AM
112,1018,Duncan,Robinson,Miami Heat,13462,9,F,28,3,8,37.5,0,0,0,3,8,37.5,0,2,2,1,1,1,1,0,-8,Duncan Robinson,12,11,10,3,13462,03/09/2024 01:00:00 AM
113,3453,Nikola,Jovic,Miami Heat,13462,7,F,30,2,5,40.0,2,2,100.0,1,3,33.3,0,8,8,3,1,0,1,2,+4,Nikola Jovic,18,15,10,11,13462,03/09/2024 01:00:00 AM
114,86,Jimmy,Butler,Miami Heat,13462,20,SF,37,8,16,50.0,4,6,66.7,0,3,0,2,8,10,8,1,0,1,0,+3,Jimmy Butler,38,30,28,18,13462,03/09/2024 01:00:00 AM
115,724,Bam,Adebayo,Miami Heat,13462,5,C,31,1,9,11.1,3,4,75.0,0,0,0,4,6,10,4,1,1,4,2,-18,Bam Adebayo,19,15,9,14,13462,03/09/2024 01:00:00 AM
116,458,Terry,Rozier,Miami Heat,13462,14,SG,32,6,14,42.9,0,0,0,2,4,50.0,1,4,5,4,4,1,1,0,-20,Terry Rozier,23,19,18,9,13462,03/09/2024 01:00:00 AM
117,1815,Haywood,Highsmith,Miami Heat,13462,0,F,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-4,Haywood Highsmith,1,0,1,1,13462,03/09/2024 01:00:00 AM
118,2242,Caleb,Martin,Miami Heat,13462,7,SF,30,3,10,30.0,0,0,0,1,4,25.0,0,3,3,0,4,0,1,1,+4,Caleb Martin,10,10,7,3,13462,03/09/2024 01:00:00 AM
119,365,Patty,Mills,Miami Heat,13462,13,PG,16,5,7,71.4,0,0,0,3,4,75.0,0,2,2,0,1,0,1,0,+13,Patty Mills,15,15,13,2,13462,03/09/2024 01:00:00 AM
120,4046,Jaime Jr.,Jaquez,Miami Heat,13462,25,G,31,10,13,76.9,4,6,66.7,1,3,33.3,0,3,3,3,2,3,0,0,-9,Jaime Jr. Jaquez,31,28,28,6,13462,03/09/2024 01:00:00 AM
121,126,Anthony,Davis,Los Angeles Lakers,13463,22,PF,41,10,21,47.6,2,2,100.0,0,1,0,1,12,13,5,3,0,0,3,-3,Anthony Davis,40,35,27,18,13463,03/09/2024 03:00:00 AM
122,1862,Rui,Hachimura,Los Angeles Lakers,13463,12,PF,38,5,16,31.3,1,2,50.0,1,6,16.7,0,5,5,2,1,0,0,0,-2,Rui Hachimura,19,17,14,7,13463,03/09/2024 03:00:00 AM
123,142,Spencer,Dinwiddie,Los Angeles Lakers,13463,5,PG,34,1,3,33.3,2,2,100.0,1,2,50.0,0,2,2,3,3,1,0,2,-5,Spencer Dinwiddie,10,7,8,5,13463,03/09/2024 03:00:00 AM
124,462,D'Angelo,Russell,Los Angeles Lakers,13463,44,PG,38,17,25,68.0,1,1,100.0,9,12,75.0,2,4,6,9,5,0,2,1,+1,D'Angelo Russell,59,50,53,15,13463,03/09/2024 03:00:00 AM
125,2845,Austin,Reaves,Los Angeles Lakers,13463,18,SG,37,7,12,58.3,2,4,50.0,2,5,40.0,0,5,5,7,1,1,2,0,-1,Austin Reaves,30,23,25,12,13463,03/09/2024 03:00:00 AM
126,437,Taurean,Prince,Los Angeles Lakers,13463,8,PF,16,3,7,42.9,0,0,0,2,5,40.0,1,5,6,1,0,0,0,0,+2,Taurean Prince,15,14,9,7,13463,03/09/2024 03:00:00 AM
127,1889,Cam,Reddish,Los Angeles Lakers,13463,6,SF,15,2,4,50.0,1,2,50.0,1,3,33.3,0,0,0,0,0,0,0,1,0,Cam Reddish,6,6,6,0,13463,03/09/2024 03:00:00 AM
128,1864,Jaxson,Hayes,Los Angeles Lakers,13463,8,C,17,2,2,100.0,4,6,66.7,0,0,0,0,1,1,0,3,0,1,0,+7,Jaxson Hayes,9,9,8,1,13463,03/09/2024 03:00:00 AM
129,3427,Max,Christie,Los Angeles Lakers,13463,0,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+6,Max Christie,0,0,0,0,13463,03/09/2024 03:00:00 AM
130,121,Jae,Crowder,Milwaukee Bucks,13463,4,PF,21,1,5,20.0,2,2,100.0,0,2,0,1,2,3,0,2,1,0,0,-3,Jae Crowder,7,7,4,3,13463,03/09/2024 03:00:00 AM
131,20,Giannis,Antetokounmpo,Milwaukee Bucks,13463,34,PF,39,14,23,60.9,5,7,71.4,1,3,33.3,2,12,14,12,2,1,4,1,-4,Giannis Antetokounmpo,60,48,46,26,13463,03/09/2024 03:00:00 AM
132,323,Brook,Lopez,Milwaukee Bucks,13463,11,C,32,4,6,66.7,0,0,0,3,3,100.0,0,3,3,1,2,0,0,1,+13,Brook Lopez,15,14,12,4,13463,03/09/2024 03:00:00 AM
133,319,Damian,Lillard,Milwaukee Bucks,13463,28,PG,38,10,23,43.5,4,4,100.0,4,12,33.3,0,5,5,12,2,0,1,0,+13,Damian Lillard,45,33,40,17,13463,03/09/2024 03:00:00 AM
134,46,Malik,Beasley,Milwaukee Bucks,13463,14,SG,34,5,12,41.7,0,0,0,4,9,44.4,1,3,4,2,3,1,1,0,+11,Malik Beasley,20,18,16,6,13463,03/09/2024 03:00:00 AM
135,181,Danilo,Gallinari,Milwaukee Bucks,13463,0,PF,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-6,Danilo Gallinari,0,0,0,0,13463,03/09/2024 03:00:00 AM
136,431,Bobby,Portis,Milwaukee Bucks,13463,14,F,26,6,13,46.2,2,2,100.0,0,4,0,1,7,8,0,2,0,0,0,-11,Bobby Portis,22,22,14,8,13463,03/09/2024 03:00:00 AM
137,53,Patrick,Beverley,Milwaukee Bucks,13463,0,PG,16,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,-16,Patrick Beverley,0,0,0,0,13463,03/09/2024 03:00:00 AM
138,115,Pat,Connaughton,Milwaukee Bucks,13463,17,SG,31,6,7,85.7,1,2,50.0,4,5,80.0,1,5,6,1,1,0,0,0,-2,Pat Connaughton,24,23,18,7,13463,03/09/2024 03:00:00 AM
139,4015,Toumani,Camara,Portland Trail Blazers,13464,9,F,30,2,4,50.0,4,4,100.0,1,2,50.0,3,4,7,0,1,1,1,0,-3,Toumani Camara,16,16,9,7,13464,03/09/2024 03:00:00 AM
140,4017,Kris,Murray,Portland Trail Blazers,13464,12,F,33,5,12,41.7,1,2,50.0,1,6,16.7,4,7,11,7,0,0,2,1,-3,Kris Murray,30,23,19,18,13464,03/09/2024 03:00:00 AM
141,4018,Duop,Reath,Portland Trail Blazers,13464,16,C,32,6,13,46.2,0,0,0,4,6,66.7,3,3,6,3,5,0,1,1,-3,Duop Reath,25,22,19,9,13464,03/09/2024 03:00:00 AM
142,1023,Anfernee,Simons,Portland Trail Blazers,13464,23,SG,34,7,14,50.0,5,7,71.4,4,7,57.1,0,3,3,3,2,3,6,0,-14,Anfernee Simons,29,26,26,6,13464,03/09/2024 03:00:00 AM
143,2788,Dalano,Banton,Portland Trail Blazers,13464,30,G,38,10,27,37.0,6,8,75.0,4,10,40.0,1,7,8,5,2,1,2,1,-9,Dalano Banton,43,38,35,13,13464,03/09/2024 03:00:00 AM
144,3714,Justin,Minaya,Portland Trail Blazers,13464,0,F,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Minaya,0,0,0,0,13464,03/09/2024 03:00:00 AM
145,2160,Moses,Brown,Portland Trail Blazers,13464,4,C,10,2,6,33.3,0,0,0,0,0,0,3,2,5,0,0,0,0,0,-7,Moses Brown,9,9,4,5,13464,03/09/2024 03:00:00 AM
146,1896,Matisse,Thybulle,Portland Trail Blazers,13464,5,SG,19,2,5,40.0,0,2,0,1,2,50.0,3,0,3,0,2,0,1,1,-22,Matisse Thybulle,8,8,5,3,13464,03/09/2024 03:00:00 AM
147,2594,Ashton,Hagans,Portland Trail Blazers,13464,6,G,18,2,6,33.3,1,2,50.0,1,2,50.0,1,3,4,2,2,0,1,1,-11,Ashton Hagans,12,10,8,6,13464,03/09/2024 03:00:00 AM
148,4069,R.,Rupert,Portland Trail Blazers,13464,2,G,22,1,1,100.0,0,0,0,0,0,0,1,1,2,2,2,0,3,0,-8,R. Rupert,6,4,4,4,13464,03/09/2024 03:00:00 AM
149,3489,Jabari,Smith Jr.,Houston Rockets,13464,15,PF,39,5,11,45.5,2,2,100.0,3,7,42.9,1,8,9,4,2,2,2,2,+11,Jabari Smith Jr.,28,24,19,13,13464,03/09/2024 03:00:00 AM
150,749,Dillon,Brooks,Houston Rockets,13464,4,SF,21,1,5,20.0,1,2,50.0,1,3,33.3,0,3,3,1,1,1,0,0,-6,Dillon Brooks,8,7,5,4,13464,03/09/2024 03:00:00 AM
151,2847,Alperen,Sengun,Houston Rockets,13464,19,C,32,7,15,46.7,5,8,62.5,0,0,0,5,4,9,6,2,1,1,1,+2,Alperen Sengun,34,28,25,15,13464,03/09/2024 03:00:00 AM
152,527,Fred,VanVleet,Houston Rockets,13464,18,PG,34,5,13,38.5,4,4,100.0,4,8,50.0,0,1,1,10,1,1,0,0,+12,Fred VanVleet,29,19,28,11,13464,03/09/2024 03:00:00 AM
153,2810,Jalen,Green,Houston Rockets,13464,27,SG,34,11,19,57.9,1,2,50.0,4,9,44.4,0,3,3,5,1,2,2,0,+2,Jalen Green,35,30,32,8,13464,03/09/2024 03:00:00 AM
154,3977,Amen,Thompson,Houston Rockets,13464,16,F,26,7,10,70.0,2,2,100.0,0,1,0,1,7,8,3,3,2,1,5,+24,Amen Thompson,27,24,19,11,13464,03/09/2024 03:00:00 AM
155,3978,Cam,Whitmore,Houston Rockets,13464,13,F,24,4,10,40.0,4,6,66.7,1,5,20.0,4,4,8,0,2,1,1,1,+19,Cam Whitmore,21,21,13,8,13464,03/09/2024 03:00:00 AM
156,1485,Jock,Landale,Houston Rockets,13464,5,C,13,2,4,50.0,0,0,0,1,1,100.0,2,1,3,3,1,0,0,1,+10,Jock Landale,11,8,8,6,13464,03/09/2024 03:00:00 AM
157,979,Aaron,Holiday,Houston Rockets,13464,6,G,15,3,7,42.9,0,0,0,0,3,0,0,1,1,1,2,2,0,0,+6,Aaron Holiday,8,7,7,2,13464,03/09/2024 03:00:00 AM
158,3931,Jeenathan,Williams,Houston Rockets,13464,0,G,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,Jeenathan Williams,2,2,0,2,13464,03/09/2024 03:00:00 AM
159,189,Paul,George,LA Clippers,13465,22,F,40,8,16,50.0,4,5,80.0,2,6,33.3,0,5,5,9,5,2,3,3,+13,Paul George,36,27,31,14,13465,03/09/2024 09:00:00 PM
160,314,Kawhi,Leonard,LA Clippers,13465,19,SF,38,8,15,53.3,3,3,100.0,0,1,0,2,7,9,4,1,0,2,1,+4,Kawhi Leonard,32,28,23,13,13465,03/09/2024 09:00:00 PM
161,575,Ivica,Zubac,LA Clippers,13465,16,C,25,7,9,77.8,2,2,100.0,0,0,0,2,7,9,2,3,0,1,1,+18,Ivica Zubac,27,25,18,11,13465,03/09/2024 09:00:00 PM
162,216,James,Harden,LA Clippers,13465,14,SG,34,4,10,40.0,2,2,100.0,4,10,40.0,0,11,11,10,2,1,1,0,+4,James Harden,35,25,24,21,13465,03/09/2024 09:00:00 PM
163,1877,Terance,Mann,LA Clippers,13465,7,SG,25,3,7,42.9,0,0,0,1,3,33.3,0,1,1,1,2,0,1,0,0,Terance Mann,9,8,8,2,13465,03/09/2024 09:00:00 PM
164,886,Daniel,Theis,LA Clippers,13465,6,C,21,3,8,37.5,0,0,0,0,1,0,3,0,3,2,4,0,2,1,-7,Daniel Theis,11,9,8,5,13465,03/09/2024 09:00:00 PM
165,2816,Bones,Hyland,LA Clippers,13465,10,PG,13,3,3,100.0,1,2,50.0,3,3,100.0,0,2,2,1,1,3,1,0,+6,Bones Hyland,13,12,11,3,13465,03/09/2024 09:00:00 PM
166,2115,Amir,Coffey,LA Clippers,13465,0,SG,15,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,+7,Amir Coffey,1,1,0,1,13465,03/09/2024 09:00:00 PM
167,434,Norman,Powell,LA Clippers,13465,18,G,27,6,14,42.9,4,4,100.0,2,9,22.2,2,2,4,0,2,1,2,0,+5,Norman Powell,22,22,18,4,13465,03/09/2024 09:00:00 PM
168,3984,Jordan,Miller,LA Clippers,13465,0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Miller,0,0,0,0,13465,03/09/2024 09:00:00 PM
169,3983,Kobe,Brown,LA Clippers,13465,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kobe Brown,0,0,0,0,13465,03/09/2024 09:00:00 PM
170,136,DeMar,DeRozan,Chicago Bulls,13465,24,SF,42,8,19,42.1,8,9,88.9,0,3,0,1,7,8,10,2,0,2,0,-10,DeMar DeRozan,42,32,34,18,13465,03/09/2024 09:00:00 PM
171,534,Nikola,Vucevic,Chicago Bulls,13465,22,C,35,9,22,40.9,2,2,100.0,2,4,50.0,4,7,11,2,1,0,1,0,-11,Nikola Vucevic,35,33,24,13,13465,03/09/2024 09:00:00 PM
172,1900,Coby,White,Chicago Bulls,13465,19,PG,41,7,16,43.8,2,2,100.0,3,9,33.3,1,4,5,4,4,0,5,0,-2,Coby White,28,24,23,9,13465,03/09/2024 09:00:00 PM
173,631,Alex,Caruso,Chicago Bulls,13465,9,SG,36,4,7,57.1,0,0,0,1,3,33.3,0,1,1,6,3,4,0,2,-11,Alex Caruso,16,10,15,7,13465,03/09/2024 09:00:00 PM
174,2802,Ayo,Dosunmu,Chicago Bulls,13465,13,SG,36,5,11,45.5,0,0,0,3,7,42.9,0,2,2,4,4,2,1,1,-7,Ayo Dosunmu,19,15,17,6,13465,03/09/2024 09:00:00 PM
175,2853,Terry,Taylor,Chicago Bulls,13465,0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terry Taylor,0,0,0,0,13465,03/09/2024 09:00:00 PM
176,3494,Dalen,Terry,Chicago Bulls,13465,0,F,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalen Terry,0,0,0,0,13465,03/09/2024 09:00:00 PM
177,3954,Julian,Phillips,Chicago Bulls,13465,0,F,5,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-2,Julian Phillips,0,0,0,0,13465,03/09/2024 09:00:00 PM
178,765,Torrey,Craig,Chicago Bulls,13465,6,SF,13,2,6,33.3,0,0,0,2,5,40.0,2,1,3,0,2,1,2,0,-6,Torrey Craig,9,9,6,3,13465,03/09/2024 09:00:00 PM
179,3951,Onuralp,Bitim,Chicago Bulls,13465,6,SF,10,2,3,66.7,0,0,0,2,3,66.7,1,0,1,0,0,0,0,0,-5,Onuralp Bitim,7,7,6,1,13465,03/09/2024 09:00:00 PM
180,147,Andre,Drummond,Chicago Bulls,13465,3,C,12,0,1,0,3,4,75.0,0,0,0,3,4,7,0,1,0,1,0,+1,Andre Drummond,10,10,3,7,13465,03/09/2024 09:00:00 PM
181,949,Jevon,Carter,Chicago Bulls,13465,0,PG,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,+3,Jevon Carter,1,0,1,1,13465,03/09/2024 09:00:00 PM
182,3971,Ausar,Thompson,Detroit Pistons,13450,14,F,43,6,12,50.0,0,0,0,2,7,28.6,2,5,7,3,4,1,3,1,+4,Ausar Thompson,24,21,17,10,13450,03/08/2024 12:00:00 AM
