outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Jonas Valanciunas,Over,-105,9.5,-0.06943318199214897,DraftKings,player_rebounds,New Orleans Pelicans,8.833333333333334,9.021350757557808,0.479695431472079,0.44855110122775355,Toronto Raptors,1.0212849914216386,4.179978734661484,10.0,2024-03-05
Jonas Valanciunas,Under,-125,9.5,-0.025493534499506032,DraftKings,player_rebounds,New Orleans Pelicans,8.833333333333334,9.021350757557808,0.5203045685279164,0.5073699160686098,Toronto Raptors,1.0212849914216386,4.179978734661484,9.0,2024-03-05
Kelly Olynyk,Over,-125,7.5,-1.9793455591787932,DraftKings,player_rebounds,Toronto Raptors,4.222222222222222,4.036097534972439,0.5203045685279164,0.17463720075201,New Orleans Pelicans,0.9559178372303144,2.708860406436822,8.0,2024-03-05
Kelly Olynyk,Over,-125,7.5,-0.5856474637899785,DraftKings,player_rebounds,Utah Jazz,5.5,5.617067452819013,0.5203045685279164,0.3281338257145105,Toronto Raptors,1.0212849914216386,1.8283804873744336,8.0,2024-03-05
Kelly Olynyk,Under,-105,7.5,0.36409193622075076,DraftKings,player_rebounds,Toronto Raptors,4.222222222222222,4.036097534972439,0.479695431472079,0.7543471435496715,New Orleans Pelicans,0.9559178372303144,2.708860406436822,7.0,2024-03-05
Kelly Olynyk,Under,-105,7.5,0.20748448883152235,DraftKings,player_rebounds,Utah Jazz,5.5,5.617067452819013,0.479695431472079,0.6052820729840611,Toronto Raptors,1.0212849914216386,1.8283804873744336,7.0,2024-03-05
RJ Barrett,Over,-140,6.5,-0.39405650409142423,DraftKings,player_rebounds,Toronto Raptors,5.545454545454546,5.3009989155499255,0.5463197969543122,0.39189214737775346,New Orleans Pelicans,0.9559178372303144,2.104697618689132,7.0,2024-03-05
RJ Barrett,Under,110,6.5,0.16510015951883023,DraftKings,player_rebounds,Toronto Raptors,5.545454545454546,5.3009989155499255,0.44597534445249976,0.5341662829824894,New Orleans Pelicans,0.9559178372303144,2.104697618689132,6.0,2024-03-05
Zion Williamson,Over,-135,5.5,-0.22676206224012876,DraftKings,player_rebounds,New Orleans Pelicans,5.181818181818182,5.292113137366673,0.538017064477803,0.4385667612636773,Toronto Raptors,1.0212849914216386,2.3671302847802798,6.0,2024-03-05
Zion Williamson,Under,105,5.5,0.060546742494311294,DraftKings,player_rebounds,New Orleans Pelicans,5.181818181818182,5.292113137366673,0.45685279187817046,0.48629645831570717,Toronto Raptors,1.0212849914216386,2.3671302847802798,5.0,2024-03-05
Zion Williamson,Over,-142,5.5,-0.2530471385660575,Caesars,player_rebounds,New Orleans Pelicans,5.181818181818182,5.292113137366673,0.5495448252716341,0.4385667612636773,Toronto Raptors,1.0212849914216386,2.3671302847802798,6.0,2024-03-05
Zion Williamson,Under,104,5.5,0.05594157946732267,Caesars,player_rebounds,New Orleans Pelicans,5.181818181818182,5.292113137366673,0.45909226634816147,0.48629645831570717,Toronto Raptors,1.0212849914216386,2.3671302847802798,5.0,2024-03-05
CJ McCollum,Over,112,4.5,0.052149160767840354,Caesars,player_rebounds,New Orleans Pelicans,4.6,4.697910960539537,0.44176802988219316,0.4660733647079567,Toronto Raptors,1.0212849914216386,1.5620499351813308,5.0,2024-03-05
CJ McCollum,Under,-154,4.5,-0.2641256165063168,Caesars,player_rebounds,New Orleans Pelicans,4.6,4.697910960539537,0.5678284503777103,0.4491867287263955,Toronto Raptors,1.0212849914216386,1.5620499351813308,4.0,2024-03-05
RJ Barrett,Over,-135,6.5,-0.37287023503228417,Caesars,player_rebounds,Toronto Raptors,5.545454545454546,5.3009989155499255,0.538017064477803,0.39189214737775346,New Orleans Pelicans,0.9559178372303144,2.104697618689132,7.0,2024-03-05
RJ Barrett,Under,-101,6.5,0.11899375041763124,Caesars,player_rebounds,Toronto Raptors,5.545454545454546,5.3009989155499255,0.47060383362375724,0.5341662829824894,New Orleans Pelicans,0.9559178372303144,2.104697618689132,6.0,2024-03-05
Kelly Olynyk,Over,-131,7.5,-2.04125403833056,Caesars,player_rebounds,Toronto Raptors,4.222222222222222,4.036097534972439,0.5311160920297952,0.17463720075201,New Orleans Pelicans,0.9559178372303144,2.708860406436822,8.0,2024-03-05
Kelly Olynyk,Over,-131,7.5,-0.6185959825180819,Caesars,player_rebounds,Utah Jazz,5.5,5.617067452819013,0.5311160920297952,0.3281338257145105,Toronto Raptors,1.0212849914216386,1.8283804873744336,8.0,2024-03-05
Kelly Olynyk,Under,-104,7.5,0.367060694688441,Caesars,player_rebounds,Toronto Raptors,4.222222222222222,4.036097534972439,0.4774559570020879,0.7543471435496715,New Orleans Pelicans,0.9559178372303144,2.708860406436822,7.0,2024-03-05
Kelly Olynyk,Under,-104,7.5,0.21118437450457786,Caesars,player_rebounds,Utah Jazz,5.5,5.617067452819013,0.4774559570020879,0.6052820729840611,Toronto Raptors,1.0212849914216386,1.8283804873744336,7.0,2024-03-05
Jonas Valanciunas,Over,-106,9.5,-0.07437739457648626,Caesars,player_rebounds,New Orleans Pelicans,8.833333333333334,9.021350757557808,0.4819131634714876,0.44855110122775355,Toronto Raptors,1.0212849914216386,4.179978734661484,10.0,2024-03-05
Jonas Valanciunas,Under,-129,9.5,-0.03982357515626753,Caesars,player_rebounds,New Orleans Pelicans,8.833333333333334,9.021350757557808,0.5275752000531972,0.5073699160686098,Toronto Raptors,1.0212849914216386,4.179978734661484,9.0,2024-03-05
Immanuel Quickley,Over,-163,4.5,-0.26835065682659887,Caesars,player_rebounds,Toronto Raptors,4.538461538461538,4.338396338199119,0.5804462372855158,0.45763861449623616,New Orleans Pelicans,0.9559178372303144,1.78089798504465,5.0,2024-03-05
Immanuel Quickley,Under,118,4.5,0.046609279005168175,Caesars,player_rebounds,Toronto Raptors,4.538461538461538,4.338396338199119,0.4296092767661695,0.4506119760824674,New Orleans Pelicans,0.9559178372303144,1.78089798504465,4.0,2024-03-05
Herbert Jones,Over,-129,3.5,-0.07298475442669132,Caesars,player_rebounds,New Orleans Pelicans,3.9166666666666665,4.0000328830680845,0.5275752000531972,0.4916893719846812,Toronto Raptors,1.0212849914216386,2.5644470922381863,4.0,2024-03-05
Herbert Jones,Under,-106,3.5,-0.17720562563746384,Caesars,player_rebounds,New Orleans Pelicans,3.9166666666666665,4.0000328830680845,0.4819131634714876,0.409370421765126,Toronto Raptors,1.0212849914216386,2.5644470922381863,3.0,2024-03-05
Brandon Ingram,Over,104,5.5,-0.023500477630208117,Caesars,player_rebounds,New Orleans Pelicans,5.3,5.412810454534685,0.45909226634816147,0.44855110122775343,Toronto Raptors,1.0212849914216386,2.0518284528683193,6.0,2024-03-05
Brandon Ingram,Under,-142,5.5,-0.14991519124540964,Caesars,player_rebounds,New Orleans Pelicans,5.3,5.412810454534685,0.5495448252716341,0.4779003090449239,Toronto Raptors,1.0212849914216386,2.0518284528683193,5.0,2024-03-05
Gary Trent Jr.,Over,106,3.5,-0.250180989876018,Caesars,player_rebounds,Toronto Raptors,3.0,2.8677535116909434,0.4546350598787619,0.3636553935473364,New Orleans Pelicans,0.9559178372303144,2.0380986614602725,4.0,2024-03-05
Gary Trent Jr.,Under,-145,3.5,-0.1085672847819279,Caesars,player_rebounds,Toronto Raptors,3.0,2.8677535116909434,0.554283642390964,0.5,New Orleans Pelicans,0.9559178372303144,2.0380986614602725,3.0,2024-03-05
Gary Trent Jr.,Over,126,3.5,-0.13954550404628185,FanDuel,player_rebounds,Toronto Raptors,3.0,2.8677535116909434,0.41440186873904844,0.3636553935473364,New Orleans Pelicans,0.9559178372303144,2.0380986614602725,4.0,2024-03-05
Gary Trent Jr.,Under,-154,3.5,-0.1356569007554207,FanDuel,player_rebounds,Toronto Raptors,3.0,2.8677535116909434,0.5678284503777103,0.5,New Orleans Pelicans,0.9559178372303144,2.0380986614602725,3.0,2024-03-05
Immanuel Quickley,Over,-124,4.5,-0.13287279854374037,FanDuel,player_rebounds,Toronto Raptors,4.538461538461538,4.338396338199119,0.518446337926031,0.45763861449623616,New Orleans Pelicans,0.9559178372303144,1.78089798504465,5.0,2024-03-05
Immanuel Quickley,Under,102,4.5,-0.02890681770729369,FanDuel,player_rebounds,Toronto Raptors,4.538461538461538,4.338396338199119,0.46363773433180666,0.4506119760824674,New Orleans Pelicans,0.9559178372303144,1.78089798504465,4.0,2024-03-05
Jonas Valanciunas,Over,102,9.5,-0.033634145725556515,FanDuel,player_rebounds,New Orleans Pelicans,8.833333333333334,9.021350757557808,0.46363773433180666,0.44855110122775355,Toronto Raptors,1.0212849914216386,4.179978734661484,10.0,2024-03-05
Jonas Valanciunas,Under,-124,9.5,-0.02183105759057927,FanDuel,player_rebounds,New Orleans Pelicans,8.833333333333334,9.021350757557808,0.518446337926031,0.5073699160686098,Toronto Raptors,1.0212849914216386,4.179978734661484,9.0,2024-03-05
Kelly Olynyk,Over,-114,7.5,-1.8568304146891976,FanDuel,player_rebounds,Toronto Raptors,4.222222222222222,4.036097534972439,0.4989088666445254,0.17463720075201,New Orleans Pelicans,0.9559178372303144,2.708860406436822,8.0,2024-03-05
Kelly Olynyk,Over,-114,7.5,-0.5204432690173063,FanDuel,player_rebounds,Utah Jazz,5.5,5.617067452819013,0.4989088666445254,0.3281338257145105,Toronto Raptors,1.0212849914216386,1.8283804873744336,8.0,2024-03-05
Kelly Olynyk,Under,-106,7.5,0.36115200065080505,FanDuel,player_rebounds,Toronto Raptors,4.222222222222222,4.036097534972439,0.4819131634714876,0.7543471435496715,New Orleans Pelicans,0.9559178372303144,2.708860406436822,7.0,2024-03-05
Kelly Olynyk,Under,-106,7.5,0.20382052437859363,FanDuel,player_rebounds,Utah Jazz,5.5,5.617067452819013,0.4819131634714876,0.6052820729840611,Toronto Raptors,1.0212849914216386,1.8283804873744336,7.0,2024-03-05
Herbert Jones,Over,-110,3.5,0.0022707285342060293,FanDuel,player_rebounds,New Orleans Pelicans,3.9166666666666665,4.0000328830680845,0.49057287889774975,0.4916893719846812,Toronto Raptors,1.0212849914216386,2.5644470922381863,4.0,2024-03-05
Herbert Jones,Under,-110,3.5,-0.19835936554110206,FanDuel,player_rebounds,New Orleans Pelicans,3.9166666666666665,4.0000328830680845,0.49057287889774975,0.409370421765126,Toronto Raptors,1.0212849914216386,2.5644470922381863,3.0,2024-03-05
Brandon Ingram,Over,-134,4.5,-0.027225162470712477,FanDuel,player_rebounds,New Orleans Pelicans,5.3,5.412810454534685,0.5363139398672369,0.5220996909550761,Toronto Raptors,1.0212849914216386,2.0518284528683193,5.0,2024-03-05
Brandon Ingram,Under,110,4.5,-0.10090497579444357,FanDuel,player_rebounds,New Orleans Pelicans,5.3,5.412810454534685,0.44597534445249976,0.40509885435904364,Toronto Raptors,1.0212849914216386,2.0518284528683193,4.0,2024-03-05
RJ Barrett,Over,-132,6.5,-0.3597201369955764,FanDuel,player_rebounds,Toronto Raptors,5.545454545454546,5.3009989155499255,0.5328636443199696,0.39189214737775346,New Orleans Pelicans,0.9559178372303144,2.104697618689132,7.0,2024-03-05
RJ Barrett,Under,108,6.5,0.15707227643728047,FanDuel,player_rebounds,Toronto Raptors,5.545454545454546,5.3009989155499255,0.4502635689183892,0.5341662829824894,New Orleans Pelicans,0.9559178372303144,2.104697618689132,6.0,2024-03-05
CJ McCollum,Over,114,4.5,0.061007579826084825,FanDuel,player_rebounds,New Orleans Pelicans,4.6,4.697910960539537,0.43763935670572407,0.4660733647079567,Toronto Raptors,1.0212849914216386,1.5620499351813308,5.0,2024-03-05
CJ McCollum,Under,-140,4.5,-0.21624207042653198,FanDuel,player_rebounds,New Orleans Pelicans,4.6,4.697910960539537,0.5463197969543122,0.4491867287263955,Toronto Raptors,1.0212849914216386,1.5620499351813308,4.0,2024-03-05
