,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,Unnamed: 0,points_avg,totReb_avg,assists_avg,tpm_avg,Points_Rebounds_Assist_avg,Points_Rebounds_avg,Points_Assist_avg,Rebounds_Assist_avg,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation
870,52,Davis,Bertans,Charlotte Hornets,13406,14,SF,20,5,12,41.7,0,0,0.0,4,10,40.0,0,1,1,2,1,0,0,0,1,Davis Bertans,17,15,16,3,13406,2024-03-01,573.0,9.0,2.0833333333333335,0.9166666666666666,2.6666666666666665,12.0,11.083333333333334,9.916666666666666,3.0,25.0,1.1736111111111114,1.1736111111111114,1.7777777777777781,25.0,15.340277777777773,37.00694444444445,0.0
833,52,Davis,Bertans,Charlotte Hornets,13423,14,SF,26,5,11,45.5,0,0,0.0,4,9,44.4,0,3,3,0,3,1,1,2,7,Davis Bertans,17,17,14,3,13423,2024-03-03,536.0,9.0,2.0833333333333335,0.9166666666666666,2.6666666666666665,12.0,11.083333333333334,9.916666666666666,3.0,25.0,0.8402777777777775,0.8402777777777777,1.7777777777777781,25.0,35.006944444444436,16.673611111111114,0.0
303,52,Davis,Bertans,Charlotte Hornets,13433,14,SF,26,5,11,45.5,0,0,0.0,4,10,40.0,0,6,6,1,0,0,0,0,-10,Davis Bertans,21,20,15,7,13433,2024-03-05,6.0,9.0,2.0833333333333335,0.9166666666666666,2.6666666666666665,12.0,11.083333333333334,9.916666666666666,3.0,25.0,15.340277777777777,0.006944444444444451,1.7777777777777781,81.0,79.50694444444443,25.840277777777782,16.0
35,52,Davis,Bertans,Charlotte Hornets,13458,11,SF,32,4,14,28.6,0,0,0,3,10,30.0,3,3,6,3,2,2,0,0,-7,Davis Bertans,20,17,14,9,13458,2024-03-08,,9.0,2.0833333333333335,0.9166666666666666,2.6666666666666665,12.0,11.083333333333334,9.916666666666666,3.0,4.0,15.340277777777777,4.340277777777779,0.11111111111111122,64.0,35.006944444444436,16.673611111111114,36.0
2892,53,Patrick,Beverley,Milwaukee Bucks,13321,3,PG,13,1,3,33.3,0,0,0.0,1,1,100.0,0,2,2,2,1,1,2,0,-10,Patrick Beverley,7,5,5,4,13321,2024-02-13,2595.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,12.6025,1.2100000000000002,0.4224999999999999,0.0025000000000000044,28.090000000000007,21.622500000000002,17.639999999999993,3.0625
2504,53,Patrick,Beverley,Milwaukee Bucks,13338,1,PG,14,0,4,0.0,1,2,50.0,0,4,0.0,1,3,4,0,1,1,1,0,-16,Patrick Beverley,5,5,1,4,13338,2024-02-15,2207.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,30.8025,0.8099999999999998,7.0225,0.9025,53.29000000000001,21.622500000000002,67.24,3.0625
2093,53,Patrick,Beverley,Milwaukee Bucks,13356,4,PG,16,2,3,66.7,0,0,0.0,0,0,0.0,3,0,3,3,3,0,0,1,-13,Patrick Beverley,10,7,7,6,13356,2024-02-23,1796.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,6.5024999999999995,0.010000000000000018,0.12250000000000007,0.9025,5.290000000000004,7.022500000000002,4.839999999999997,0.0625
1930,53,Patrick,Beverley,Milwaukee Bucks,13365,3,PG,18,1,5,20.0,0,0,0.0,1,5,20.0,0,0,0,2,0,1,0,0,-15,Patrick Beverley,5,3,5,2,13365,2024-02-25,1633.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,12.6025,9.610000000000001,0.4224999999999999,0.0025000000000000044,53.29000000000001,44.222500000000004,17.639999999999993,14.0625
1549,53,Patrick,Beverley,Milwaukee Bucks,13388,7,PG,16,3,8,37.5,0,0,0.0,1,2,50.0,1,2,3,3,1,1,0,1,13,Patrick Beverley,13,10,10,6,13388,2024-02-27,1252.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,0.20250000000000015,0.010000000000000018,0.12250000000000007,0.0025000000000000044,0.489999999999999,0.12249999999999975,0.6400000000000011,0.0625
1100,53,Patrick,Beverley,Milwaukee Bucks,13397,9,PG,24,3,7,42.9,2,2,100.0,1,2,50.0,3,5,8,3,1,0,1,0,-8,Patrick Beverley,20,17,12,11,13397,2024-02-29,803.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,6.002500000000001,24.010000000000005,0.12250000000000007,0.0025000000000000044,59.28999999999999,54.022499999999994,7.840000000000004,27.5625
1012,53,Patrick,Beverley,Milwaukee Bucks,13412,14,PG,18,5,8,62.5,2,2,100.0,2,5,40.0,1,3,4,2,1,0,0,1,-3,Patrick Beverley,20,18,16,6,13412,2024-03-01,715.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,55.502500000000005,0.8099999999999998,0.4224999999999999,1.1025,59.28999999999999,69.7225,46.24000000000001,0.0625
503,53,Patrick,Beverley,Milwaukee Bucks,13428,12,PG,34,4,10,40.0,1,1,100.0,3,7,42.9,1,8,9,2,2,4,2,1,8,Patrick Beverley,23,21,14,11,13428,2024-03-04,206.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,29.7025,34.81,0.4224999999999999,4.2025,114.48999999999998,128.8225,23.040000000000006,27.5625
5761,53,Patrick,Beverley,Milwaukee Bucks,13447,2,PG,17,0,2,0.0,2,3,66.7,0,0,0.0,0,4,4,0,2,1,2,2,-13,Patrick Beverley,6,6,2,4,13447,2024-03-06,120.0,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,20.702499999999997,0.8099999999999998,7.0225,0.9025,39.69000000000001,13.322500000000003,51.83999999999999,3.0625
137,53,Patrick,Beverley,Milwaukee Bucks,13463,0,PG,16,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,-16,Patrick Beverley,0,0,0,0,13463,2024-03-08,,6.55,3.1,2.65,0.95,12.3,9.65,9.2,5.75,42.902499999999996,9.610000000000001,7.0225,0.9025,151.29000000000002,93.1225,84.63999999999999,33.0625
2105,54,Bismack,Biyombo,Oklahoma City Thunder,13357,0,C,8,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,5,Bismack Biyombo,1,1,0,1,13357,2024-02-23,1808.0,0.5,1.0,0.25,0.0,1.75,1.5,0.75,1.25,0.25,0.0,0.0625,0.0,0.5625,0.25,0.5625,0.0625
662,54,Bismack,Biyombo,Oklahoma City Thunder,13426,2,C,7,1,3,33.3,0,0,0.0,0,0,0.0,2,0,2,1,0,0,0,0,13,Bismack Biyombo,5,4,3,3,13426,2024-03-03,365.0,0.5,1.0,0.25,0.0,1.75,1.5,0.75,1.25,2.25,1.0,0.5625,0.0,10.5625,6.25,5.0625,3.0625
599,54,Bismack,Biyombo,Oklahoma City Thunder,13432,0,C,7,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,4,0,0,0,-13,Bismack Biyombo,0,0,0,0,13432,2024-03-04,302.0,0.5,1.0,0.25,0.0,1.75,1.5,0.75,1.25,0.25,1.0,0.0625,0.0,3.0625,2.25,0.5625,1.5625
3281,60,Bojan,Bogdanovic,New York Knicks,13303,11,SF,33,3,10,30.0,3,4,75.0,2,6,33.3,0,3,3,1,2,1,0,0,-10,Bojan Bogdanovic,15,14,12,4,13303,2024-02-10,2984.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,11.111111111111114,0.28444444444444433,0.03999999999999998,0.15999999999999992,9.0,7.840000000000004,12.484444444444444,0.11111111111111122
3075,60,Bojan,Bogdanovic,New York Knicks,13313,15,SF,23,7,13,53.8,0,1,0.0,1,5,20.0,0,4,4,0,2,0,1,1,-13,Bojan Bogdanovic,19,19,15,4,13313,2024-02-12,2778.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,0.44444444444444364,2.351111111111111,1.44,1.9599999999999997,1.0,4.839999999999997,0.28444444444444433,0.11111111111111122
2274,60,Bojan,Bogdanovic,New York Knicks,13342,22,SF,24,8,13,61.5,0,2,0.0,6,6,100.0,0,2,2,0,3,3,0,0,3,Bojan Bogdanovic,24,24,22,2,13342,2024-02-22,1977.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,58.77777777777777,0.21777777777777788,1.44,12.96,36.0,51.83999999999999,41.81777777777778,2.7777777777777772
1894,60,Bojan,Bogdanovic,New York Knicks,13364,8,SF,19,2,7,28.6,3,3,100.0,1,4,25.0,0,0,0,0,2,0,1,0,-14,Bojan Bogdanovic,8,8,8,0,13364,2024-02-24,1597.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,40.11111111111112,6.084444444444445,1.44,1.9599999999999997,100.0,77.44000000000001,56.75111111111111,13.444444444444443
1613,60,Bojan,Bogdanovic,New York Knicks,13376,13,SF,22,5,11,45.5,0,0,0.0,3,8,37.5,0,6,6,1,3,0,1,0,-9,Bojan Bogdanovic,20,19,14,7,13376,2024-02-26,1316.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,1.7777777777777795,12.484444444444444,0.03999999999999998,0.3600000000000001,4.0,4.839999999999997,2.351111111111111,11.111111111111112
1483,60,Bojan,Bogdanovic,New York Knicks,13385,20,SF,29,6,14,42.9,4,4,100.0,4,10,40.0,3,1,4,5,4,1,4,0,-9,Bojan Bogdanovic,29,24,25,9,13385,2024-02-27,1186.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,32.11111111111111,2.351111111111111,14.44,2.5600000000000005,121.0,51.83999999999999,89.61777777777777,28.44444444444445
1149,60,Bojan,Bogdanovic,New York Knicks,13400,4,SF,18,0,7,0.0,4,4,100.0,0,4,0.0,0,3,3,1,0,0,1,0,0,Bojan Bogdanovic,8,7,5,4,13400,2024-02-29,852.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,106.77777777777779,0.28444444444444433,0.03999999999999998,5.76,100.0,96.04000000000002,110.9511111111111,0.11111111111111122
619,60,Bojan,Bogdanovic,New York Knicks,13424,20,SF,30,8,15,53.3,3,3,100.0,1,6,16.7,0,3,3,3,2,0,3,0,-8,Bojan Bogdanovic,26,23,23,6,13424,2024-03-03,322.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,32.11111111111111,0.28444444444444433,3.24,1.9599999999999997,64.0,38.43999999999999,55.751111111111115,5.4444444444444455
380,60,Bojan,Bogdanovic,New York Knicks,13437,19,SF,31,6,18,33.3,3,3,100.0,4,11,36.4,1,2,3,0,5,0,2,0,-10,Bojan Bogdanovic,22,22,19,3,13437,2024-03-05,83.0,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,21.77777777777777,0.28444444444444433,1.44,2.5600000000000005,16.0,27.039999999999992,12.017777777777779,0.44444444444444425
62,60,Bojan,Bogdanovic,New York Knicks,13460,6,SF,12,2,6,33.3,1,2,50.0,1,3,33.3,0,0,0,0,0,0,1,0,-4,Bojan Bogdanovic,6,6,6,0,13460,2024-03-08,,14.333333333333334,2.466666666666667,1.2,2.4,18.0,16.8,15.533333333333333,3.6666666666666665,69.44444444444446,6.084444444444445,1.44,1.9599999999999997,144.0,116.64000000000001,90.88444444444444,13.444444444444443
4447,64,Devin,Booker,Phoenix Suns,13253,14,SG,26,4,11,36.4,5,5,100.0,1,3,33.3,0,1,1,6,4,0,0,0,22,Devin Booker,21,15,20,7,13253,2024-02-04,4150.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,140.59183673469389,7.7602040816326525,0.4132653061224495,0.8622448979591837,196.0,214.41326530612244,125.76020408163268,4.591836734693875
4071,64,Devin,Booker,Phoenix Suns,13273,32,SG,38,12,21,57.1,6,10,60.0,2,6,33.3,0,1,1,4,3,0,1,0,5,Devin Booker,37,33,36,5,13273,2024-02-06,3774.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,37.73469387755102,7.7602040816326525,1.8418367346938764,0.005102040816326526,4.0,11.27040816326531,22.903061224489786,17.163265306122444
3333,64,Devin,Booker,Phoenix Suns,13305,32,SG,38,11,21,52.4,8,9,88.9,2,8,25.0,1,3,4,6,3,1,2,1,-3,Devin Booker,42,36,38,10,13305,2024-02-10,3036.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,37.73469387755102,0.045918367346938826,0.4132653061224495,0.005102040816326526,49.0,40.413265306122454,46.04591836734693,0.7346938775510212
2913,64,Devin,Booker,Phoenix Suns,13322,25,SG,38,7,17,41.2,11,13,84.6,0,2,0.0,1,2,3,9,3,3,3,0,5,Devin Booker,37,28,34,12,13322,2024-02-13,2616.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,0.7346938775510212,0.6173469387755101,13.270408163265309,3.719387755102041,4.0,2.698979591836733,7.760204081632647,8.163265306122453
2770,64,Devin,Booker,Phoenix Suns,13335,7,SG,5,2,5,40.0,2,2,100.0,1,2,50.0,1,0,1,1,1,1,1,0,1,Devin Booker,9,8,8,2,13335,2024-02-14,2473.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,355.5918367346939,7.7602040816326525,18.984693877551017,0.8622448979591837,676.0,468.4132653061224,538.9030612244899,51.0204081632653
2320,64,Devin,Booker,Phoenix Suns,13344,35,SG,39,13,21,61.9,7,8,87.5,2,6,33.3,1,4,5,8,2,1,4,0,-14,Devin Booker,48,40,43,13,13344,2024-02-22,2023.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,83.59183673469387,1.4744897959183676,6.984693877551022,0.005102040816326526,169.0,107.27040816326532,138.90306122448976,14.877551020408168
2053,64,Devin,Booker,Phoenix Suns,13354,25,SG,36,7,24,29.2,11,11,100.0,0,4,0.0,1,4,5,2,3,1,1,1,-15,Devin Booker,32,30,27,7,13354,2024-02-23,1756.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,0.7346938775510212,1.4744897959183676,11.270408163265303,3.719387755102041,9.0,0.12755102040816363,17.76020408163266,4.591836734693875
1938,64,Devin,Booker,Phoenix Suns,13366,21,SG,38,8,18,44.4,4,4,100.0,1,4,25.0,1,2,3,9,2,1,3,0,9,Devin Booker,33,24,30,12,13366,2024-02-25,1641.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,23.59183673469388,0.6173469387755101,13.270408163265309,0.8622448979591837,4.0,31.84183673469387,1.4744897959183698,8.163265306122453
1192,64,Devin,Booker,Phoenix Suns,13402,35,SG,39,13,27,48.1,3,3,100.0,6,11,54.5,1,6,7,3,4,1,1,1,11,Devin Booker,45,42,38,10,13402,2024-02-29,895.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,83.59183673469387,10.331632653061225,5.55612244897959,16.576530612244895,100.0,152.69897959183675,46.04591836734693,0.7346938775510212
710,64,Devin,Booker,Phoenix Suns,13418,24,SG,38,7,17,41.2,8,8,100.0,2,4,50.0,0,2,2,5,5,1,5,0,-17,Devin Booker,31,26,29,7,13418,2024-03-02,413.0,25.857142857142858,3.7857142857142856,5.357142857142857,1.9285714285714286,35.0,29.642857142857142,31.214285714285715,9.142857142857142,3.4489795918367365,3.1887755102040813,0.127551020408163,0.005102040816326526,16.0,13.270408163265303,4.9030612244898,4.591836734693875
5410,71,Malcolm,Brogdon,Portland Trail Blazers,13204,16,PG,38,4,13,30.8,7,7,100.0,1,6,16.7,2,4,6,6,2,2,2,0,-3,Malcolm Brogdon,28,22,22,12,13204,2024-01-28,5113.0,16.25,6.25,6.75,1.5,29.25,22.5,23.0,13.0,0.0625,0.0625,0.5625,0.25,1.5625,0.25,1.0,1.0
5385,71,Malcolm,Brogdon,Portland Trail Blazers,13216,24,PG,32,10,14,71.4,1,1,100.0,3,5,60.0,0,5,5,9,2,1,3,1,14,Malcolm Brogdon,38,29,33,14,13216,2024-01-29,5088.0,16.25,6.25,6.75,1.5,29.25,22.5,23.0,13.0,60.0625,1.5625,5.0625,2.25,76.5625,42.25,100.0,1.0
5034,71,Malcolm,Brogdon,Portland Trail Blazers,13231,14,PG,36,5,12,41.7,2,2,100.0,2,6,33.3,1,5,6,6,3,1,3,0,9,Malcolm Brogdon,26,20,20,12,13231,2024-01-31,4737.0,16.25,6.25,6.75,1.5,29.25,22.5,23.0,13.0,5.0625,0.0625,0.5625,0.25,10.5625,6.25,9.0,1.0
4729,71,Malcolm,Brogdon,Portland Trail Blazers,13245,11,PG,36,5,13,38.5,1,3,33.3,0,2,0.0,3,5,8,6,2,0,0,0,-10,Malcolm Brogdon,25,19,17,14,13245,2024-02-02,4432.0,16.25,6.25,6.75,1.5,29.25,22.5,23.0,13.0,27.5625,3.0625,0.5625,2.25,18.0625,12.25,36.0,1.0
3424,75,Jaylen,Brown,Boston Celtics,13291,18,SG,35,9,15,60.0,0,0,0.0,0,1,0.0,1,6,7,3,3,1,3,0,-15,Jaylen Brown,28,25,21,10,13291,2024-02-09,3127.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,41.110726643598596,0.28027681660899645,0.7785467128027681,2.71280276816609,61.207612456747356,48.17993079584775,53.204152249134935,1.9930795847750873
3375,75,Jaylen,Brown,Boston Celtics,13307,20,SG,37,8,16,50.0,1,4,25.0,3,8,37.5,3,6,9,2,1,0,6,0,3,Jaylen Brown,31,29,22,11,13307,2024-02-11,3078.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,19.46366782006919,2.1626297577854676,3.5432525951557095,1.8304498269896197,23.26643598615914,8.65051903114187,39.61591695501729,0.1695501730103809
2852,75,Jaylen,Brown,Boston Celtics,13319,19,SG,37,7,19,36.8,4,6,66.7,1,6,16.7,1,0,1,4,5,1,4,0,9,Jaylen Brown,24,20,23,5,13319,2024-02-13,2555.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,29.287197231833893,42.63321799307958,0.013840830449826995,0.41868512110726636,139.795847750865,142.5916955017301,28.027681660899642,41.11072664359862
2343,75,Jaylen,Brown,Boston Celtics,13345,21,SG,33,7,12,58.3,4,6,66.7,3,5,60.0,0,5,5,5,2,1,2,1,19,Jaylen Brown,31,26,26,10,13345,2024-02-22,2046.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,11.640138408304487,6.397923875432525,1.2491349480968859,1.8304498269896197,23.26643598615914,35.29757785467128,5.262975778546708,1.9930795847750873
1903,75,Jaylen,Brown,Boston Celtics,13364,30,SG,35,13,24,54.2,1,3,33.3,3,9,33.3,0,8,8,3,2,1,0,0,15,Jaylen Brown,41,38,33,11,13364,2024-02-24,1606.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,31.22837370242216,0.22145328719723192,0.7785467128027681,1.8304498269896197,26.795847750865082,36.70934256055363,22.145328719723192,0.1695501730103809
1458,75,Jaylen,Brown,Boston Celtics,13384,31,SG,35,11,14,78.6,8,10,80.0,1,2,50.0,1,5,6,1,4,1,4,0,25,Jaylen Brown,38,37,32,7,13384,2024-02-27,1161.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,43.40484429065746,2.339100346020761,8.30795847750865,0.41868512110726636,4.7370242214533,25.5916955017301,13.733564013840839,19.463667820069208
877,75,Jaylen,Brown,Boston Celtics,13407,25,SG,31,11,20,55.0,1,1,100.0,2,5,40.0,1,6,7,5,3,1,0,0,16,Jaylen Brown,37,32,30,12,13407,2024-03-01,580.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,0.3460207612456765,0.28027681660899645,1.2491349480968859,0.12456747404844296,1.384083044982706,0.003460207612456723,2.910034602076128,0.3460207612456744
752,75,Jaylen,Brown,Boston Celtics,13420,29,SG,22,11,19,57.9,2,2,100.0,5,10,50.0,1,2,3,3,2,1,1,0,35,Jaylen Brown,35,32,32,6,13420,2024-03-03,455.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,21.051903114186864,20.515570934256054,0.7785467128027681,11.242214532871973,0.6782006920415177,0.003460207612456723,13.733564013840839,29.287197231833915
331,75,Jaylen,Brown,Boston Celtics,13434,21,SG,37,8,20,40.0,2,2,100.0,3,7,42.9,2,1,3,4,3,0,1,0,9,Jaylen Brown,28,24,25,7,13434,2024-03-05,34.0,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,11.640138408304487,20.515570934256054,0.013840830449826995,1.8304498269896197,61.207612456747356,63.062283737024224,10.851211072664354,19.463667820069208
250,75,Jaylen,Brown,Boston Celtics,13454,41,SG,41,16,29,55.2,7,14,50.0,2,7,28.6,6,8,14,4,4,2,2,0,+5,Jaylen Brown,59,55,45,18,13454,2024-03-07,,24.41176470588235,7.529411764705882,3.8823529411764706,1.6470588235294117,35.8235294117647,31.941176470588236,28.294117647058822,11.411764705882353,275.1695501730104,41.86851211072665,0.013840830449826995,0.12456747404844296,537.1487889273358,531.7093425605536,279.08650519031147,43.40484429065744
4610,82,Reggie,Bullock,Houston Rockets,13240,3,SF,10,1,4,25.0,0,0,0.0,1,3,33.3,0,1,1,1,0,1,0,0,3,Reggie Bullock,5,4,4,2,13240,2024-02-02,4313.0,1.875,1.375,0.125,0.625,3.375,3.25,2.0,1.5,1.265625,0.140625,0.765625,0.140625,2.640625,0.5625,4.0,0.25
4239,82,Reggie,Bullock,Houston Rockets,13257,0,SF,5,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,5,Reggie Bullock,3,3,0,3,13257,2024-02-04,3942.0,1.875,1.375,0.125,0.625,3.375,3.25,2.0,1.5,3.515625,2.640625,0.015625,0.390625,0.140625,0.0625,4.0,2.25
3454,82,Reggie,Bullock,Houston Rockets,13292,6,SF,11,2,2,100.0,0,0,0.0,2,2,100.0,0,3,3,0,1,0,0,0,7,Reggie Bullock,9,9,6,3,13292,2024-02-09,3157.0,1.875,1.375,0.125,0.625,3.375,3.25,2.0,1.5,17.015625,2.640625,0.015625,1.890625,31.640625,33.0625,16.0,2.25
3271,82,Reggie,Bullock,Houston Rockets,13302,3,SF,15,1,3,33.3,0,0,0.0,1,3,33.3,0,2,2,0,1,0,0,0,1,Reggie Bullock,5,5,3,2,13302,2024-02-10,2974.0,1.875,1.375,0.125,0.625,3.375,3.25,2.0,1.5,1.265625,0.390625,0.015625,0.140625,2.640625,3.0625,1.0,0.25
2372,82,Reggie,Bullock,Houston Rockets,13346,3,SF,10,1,3,33.3,0,0,0.0,1,3,33.3,0,0,0,0,1,0,0,0,4,Reggie Bullock,3,3,3,0,13346,2024-02-22,2075.0,1.875,1.375,0.125,0.625,3.375,3.25,2.0,1.5,1.265625,1.890625,0.015625,0.140625,0.140625,0.0625,1.0,2.25
3077,84,Alec,Burks,New York Knicks,13313,5,SG,17,1,8,12.5,2,2,100.0,1,5,20.0,1,0,1,2,1,0,1,0,-3,Alec Burks,8,6,7,3,13313,2024-02-12,2780.0,8.764705882352942,2.3529411764705883,1.2352941176470589,1.411764705882353,12.352941176470589,11.117647058823529,10.0,3.588235294117647,14.173010380622843,1.8304498269896197,0.5847750865051903,0.1695501730103807,18.948096885813154,26.190311418685116,9.0,0.3460207612456749
2594,84,Alec,Burks,New York Knicks,13326,13,SG,30,5,16,31.3,1,2,50.0,2,6,33.3,1,2,3,0,3,0,1,0,-28,Alec Burks,16,16,13,3,13326,2024-02-14,2297.0,8.764705882352942,2.3529411764705883,1.2352941176470589,1.411764705882353,12.352941176470589,11.117647058823529,10.0,3.588235294117647,17.937716262975773,0.41868512110726636,1.5259515570934257,0.34602076124567466,13.301038062283734,23.837370242214536,9.0,0.3460207612456749
2277,84,Alec,Burks,New York Knicks,13342,7,SG,13,2,5,40.0,1,3,33.3,2,4,50.0,0,1,1,1,0,0,1,0,1,Alec Burks,9,8,8,2,13342,2024-02-22,1980.0,8.764705882352942,2.3529411764705883,1.2352941176470589,1.411764705882353,12.352941176470589,11.117647058823529,10.0,3.588235294117647,3.1141868512110755,1.8304498269896197,0.05536332179930798,0.34602076124567466,11.242214532871976,9.719723183391,4.0,2.522491349480969
1897,84,Alec,Burks,New York Knicks,13364,7,SG,19,3,11,27.3,0,0,0.0,1,7,14.3,0,3,3,0,1,0,1,0,-13,Alec Burks,10,10,7,3,13364,2024-02-24,1600.0,8.764705882352942,2.3529411764705883,1.2352941176470589,1.411764705882353,12.352941176470589,11.117647058823529,10.0,3.588235294117647,3.1141868512110755,0.41868512110726636,1.5259515570934257,0.1695501730103807,5.536332179930798,1.249134948096885,9.0,0.3460207612456749
1616,84,Alec,Burks,New York Knicks,13376,7,SG,14,3,9,33.3,0,1,0.0,1,3,33.3,1,0,1,1,1,1,2,0,8,Alec Burks,9,8,8,2,13376,2024-02-26,1319.0,8.764705882352942,2.3529411764705883,1.2352941176470589,1.411764705882353,12.352941176470589,11.117647058823529,10.0,3.588235294117647,3.1141868512110755,1.8304498269896197,0.05536332179930798,0.1695501730103807,11.242214532871976,9.719723183391,4.0,2.522491349480969
1484,84,Alec,Burks,New York Knicks,13385,2,SG,16,1,7,14.3,0,0,0.0,0,2,0.0,0,2,2,1,0,0,0,1,-1,Alec Burks,5,4,3,3,13385,2024-02-27,1187.0,8.764705882352942,2.3529411764705883,1.2352941176470589,1.411764705882353,12.352941176470589,11.117647058823529,10.0,3.588235294117647,45.76124567474049,0.12456747404844296,0.05536332179930798,1.9930795847750868,54.06574394463669,50.660899653979236,49.0,0.3460207612456749
