,outcomes_name,outcomes_description,outcomes_price,outcomes_point,timestamp,data.id,"data,.home_team",data.away_team,data.bookmakers.title,data.bookmakers.markets.key
146,Under,Pat Connaughton,-115,5.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
147,Over,Cody Martin,-115,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
148,Under,Cody Martin,-125,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
149,Over,Patrick Beverley,-120,4.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
150,Under,Patrick Beverley,-115,4.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
151,Over,Nick Richards,-120,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
152,Under,Nick Richards,-115,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
153,Over,Malik Beasley,-120,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
154,Under,Malik Beasley,-115,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
155,Over,Vasilije Micic,-125,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
156,Under,Vasilije Micic,-115,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
157,Over,Brandon Miller,-115,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
158,Under,Brandon Miller,-120,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
159,Over,Brook Lopez,-130,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
160,Under,Brook Lopez,-105,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
161,Over,Jae Crowder,-110,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
162,Under,Jae Crowder,-125,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
163,Over,Tre Mann,-110,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
164,Under,Tre Mann,-125,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
165,Over,Giannis Antetokounmpo,-125,28.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
166,Under,Giannis Antetokounmpo,-110,28.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
167,Over,Grant Williams,-130,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
168,Under,Grant Williams,-105,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
169,Over,Bobby Portis,-125,13.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
170,Under,Bobby Portis,-110,13.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,MyBookie.ag,player_points
171,Over,Cody Martin,-110,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
172,Under,Cody Martin,-120,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
173,Over,Brook Lopez,-125,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
174,Under,Brook Lopez,-105,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
175,Over,Malik Beasley,-120,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
176,Under,Malik Beasley,-110,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
177,Over,Nick Richards,-125,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
178,Under,Nick Richards,-105,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
179,Over,Brandon Miller,-110,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
180,Under,Brandon Miller,-120,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
181,Over,Giannis Antetokounmpo,-140,27.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
182,Under,Giannis Antetokounmpo,105,27.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
183,Over,Tre Mann,-110,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
184,Under,Tre Mann,-120,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
185,Over,Jae Crowder,-105,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
186,Under,Jae Crowder,-130,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
187,Over,Miles Bridges,-120,19.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
188,Under,Miles Bridges,-110,19.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
189,Over,Damian Lillard,-125,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
190,Under,Damian Lillard,-105,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
191,Over,Bobby Portis,-105,14.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
192,Under,Bobby Portis,-130,14.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
193,Over,Pat Connaughton,-130,5.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
194,Under,Pat Connaughton,100,5.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
195,Over,Patrick Beverley,-120,4.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
196,Under,Patrick Beverley,-115,4.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
197,Over,Seth Curry,-120,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
198,Under,Seth Curry,-110,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
199,Over,Vasilije Micic,-125,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
200,Under,Vasilije Micic,-110,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
201,Over,Davis Bertans,-130,5.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
202,Under,Davis Bertans,-105,5.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetMGM,player_points
203,Over,Brandon Miller,-115,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
204,Under,Brandon Miller,-115,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
205,Over,Brook Robert Lopez,-125,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
206,Under,Brook Robert Lopez,-105,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
207,Over,Cody Martin,-105,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
208,Under,Cody Martin,-125,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
209,Over,Damian Lillard,-135,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
210,Under,Damian Lillard,105,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
211,Over,Giannis Antetokounmpo,-150,27.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
212,Over,Grant Williams,-125,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
213,Under,Grant Williams,-105,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
214,Over,Jae Crowder,-105,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
215,Under,Jae Crowder,-125,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
216,Over,Malik Beasley,-110,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
217,Under,Malik Beasley,-120,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
218,Over,Miles Bridges,-115,19.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
219,Under,Miles Bridges,-115,19.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
220,Over,Nick Richards,-120,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
221,Under,Nick Richards,-110,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
222,Over,"Portis, Bobby",115,14.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
223,Under,"Portis, Bobby",-150,14.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
224,Over,Seth Curry,-115,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
225,Under,Seth Curry,-115,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
226,Over,Tre Mann,-105,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
227,Under,Tre Mann,-125,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
228,Over,Vasilije Micic,-120,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
229,Under,Vasilije Micic,-110,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Bovada,player_points
230,Over,Nick Richards,-132,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
231,Under,Nick Richards,100,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
232,Over,Cody Martin,110,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
233,Under,Cody Martin,-150,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
234,Over,Tre Mann,-115,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
235,Under,Tre Mann,-115,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
236,Over,Brandon Miller,-103,18.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
237,Under,Brandon Miller,-130,18.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
238,Over,Miles Bridges,195,23.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
239,Under,Miles Bridges,-315,23.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
240,Over,Miles Bridges,128,21.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
241,Under,Miles Bridges,-180,21.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
242,Over,Brandon Miller,-175,16.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
243,Under,Brandon Miller,123,16.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
244,Over,Brandon Miller,-130,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
245,Under,Brandon Miller,-103,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
246,Over,Brook Lopez,-159,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
247,Under,Brook Lopez,115,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
248,Over,Damian Lillard,-143,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
249,Under,Damian Lillard,106,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
250,Over,Jae Crowder,133,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
251,Under,Jae Crowder,-190,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
252,Over,Giannis Antetokounmpo,110,29.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
253,Under,Giannis Antetokounmpo,-150,29.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
254,Over,Malik Beasley,-108,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
255,Under,Malik Beasley,-124,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
256,Over,Bobby Portis,-275,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
257,Under,Bobby Portis,175,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
258,Over,Jae Crowder,-105,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
259,Under,Jae Crowder,-127,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
260,Over,Giannis Antetokounmpo,-112,28.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
261,Under,Giannis Antetokounmpo,-120,28.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
262,Over,Brandon Miller,123,19.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
263,Under,Brandon Miller,-175,19.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
264,Over,Tre Mann,-159,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
265,Under,Tre Mann,116,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
266,Over,Giannis Antetokounmpo,200,32.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
267,Under,Giannis Antetokounmpo,-335,32.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
268,Over,Cody Martin,210,10.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
269,Under,Cody Martin,-375,10.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,BetRivers,player_points
270,Over,Nick Richards,-132,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
271,Under,Nick Richards,100,9.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
272,Over,Cody Martin,110,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
273,Under,Cody Martin,-150,8.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
274,Over,Tre Mann,-115,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
275,Under,Tre Mann,-115,12.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
276,Over,Brandon Miller,-103,18.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
277,Under,Brandon Miller,-130,18.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
278,Over,Miles Bridges,195,23.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
279,Under,Miles Bridges,-315,23.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
280,Over,Miles Bridges,128,21.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
281,Under,Miles Bridges,-180,21.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
282,Over,Brandon Miller,-175,16.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
283,Under,Brandon Miller,123,16.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
284,Over,Brandon Miller,-130,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
285,Under,Brandon Miller,-103,17.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
286,Over,Brook Lopez,-159,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
287,Under,Brook Lopez,115,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
288,Over,Damian Lillard,-143,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
289,Under,Damian Lillard,106,22.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
290,Over,Jae Crowder,133,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
291,Under,Jae Crowder,-190,7.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
292,Over,Giannis Antetokounmpo,110,29.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
293,Under,Giannis Antetokounmpo,-150,29.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
294,Over,Malik Beasley,-108,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
295,Under,Malik Beasley,-124,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
296,Over,Bobby Portis,-275,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
297,Under,Bobby Portis,175,11.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
298,Over,Jae Crowder,-105,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
299,Under,Jae Crowder,-127,6.5,2024-03-01T00:05:39Z,fcda06bc2a83a0217ab849d1bb4d3948,Charlotte Hornets,Milwaukee Bucks,Unibet,player_points
